"customer_id";"campaign_id";"age";"gender";"region";"campaign_type";"engagement_score";"purchase_made";"campaign_start_date";"campaign_end_date";"marketing_channel";"campaign_duration";"engagement_level";"campaign_result";"age_group"
"CUST1436";"CAMP162";21;"Male";"East";"Email";0.44;0;"2024-12-10";"2025-04-27";"YouTube";0;"";"";""
"CUST1437";"CAMP166";44;"Other";"East";"Radio";9.75;0;"2024-11-13";"2025-01-27";"Email";0;"";"";""
"CUST1438";"CAMP112";50;"Male";"West";"Email";5.92;0;"2024-07-24";"2025-02-19";"TV";0;"";"";""
"CUST1439";"CAMP184";26;"Male";"East";"TV";8.51;1;"2024-08-24";"2025-01-06";"Radio";0;"";"";""
"CUST1440";"CAMP194";38;"Female";"West";"TV";2.34;0;"2025-01-02";"2025-02-14";"Instagram";0;"";"";""
"CUST1441";"CAMP199";55;"Male";"South";"Email";1.64;1;"2024-12-28";"2025-01-08";"Google Ads";0;"";"";""
"CUST1442";"CAMP152";25;"Other";"East";"Social Media";4.52;1;"2025-02-18";"2025-03-14";"Google Ads";0;"";"";""
"CUST1443";"CAMP115";23;"Male";"East";"Influencer";0.4;1;"2024-07-09";"2024-09-04";"Instagram";0;"";"";""
"CUST1444";"CAMP111";63;"Male";"East";"Radio";5.13;1;"2024-05-20";"2025-02-14";"Google Ads";0;"";"";""
"CUST1445";"CAMP122";19;"Female";"West";"Influencer";7.48;0;"2024-05-21";"2024-06-01";"Facebook";0;"";"";""
"CUST1446";"CAMP159";24;"Male";"North";"Email";0.62;0;"2025-04-03";"2025-04-03";"Instagram";0;"";"";""
"CUST1447";"CAMP125";43;"Female";"North";"Influencer";5.86;0;"2024-05-18";"2024-08-23";"Facebook";0;"";"";""
"CUST1448";"CAMP108";30;"Other";"West";"Social Media";0.92;1;"2025-03-03";"2025-04-18";"Facebook";0;"";"";""
"CUST1449";"CAMP105";47;"Male";"South";"Influencer";4.33;1;"2025-01-27";"2025-04-07";"TV";0;"";"";""
"CUST1450";"CAMP103";42;"Other";"West";"Social Media";3.54;0;"2024-09-08";"2025-05-10";"Google Ads";0;"";"";""
"CUST1451";"CAMP135";46;"Male";"North";"Influencer";6.19;0;"2024-09-12";"2024-12-24";"Radio";0;"";"";""
"CUST1452";"CAMP137";49;"Female";"West";"Email";0.88;1;"2024-08-20";"2025-03-05";"Instagram";0;"";"";""
"CUST1453";"CAMP153";30;"Other";"South";"Influencer";7.95;1;"2025-03-19";"2025-03-29";"YouTube";0;"";"";""
"CUST1454";"CAMP191";40;"Female";"West";"TV";9.13;1;"2024-07-22";"2025-04-08";"TV";0;"";"";""
"CUST1455";"CAMP134";29;"Male";"East";"Influencer";2.19;1;"2024-07-13";"2025-01-28";"Facebook";0;"";"";""
"CUST1456";"CAMP160";51;"Female";"South";"Social Media";1.0;0;"2025-02-28";"2025-03-19";"Google Ads";0;"";"";""
"CUST1457";"CAMP168";65;"Male";"South";"Influencer";8.47;1;"2025-05-08";"2025-05-09";"Google Ads";0;"";"";""
"CUST1458";"CAMP122";29;"Male";"East";"TV";9.14;0;"2024-06-29";"2024-12-21";"Radio";0;"";"";""
"CUST1459";"CAMP189";40;"Other";"South";"Influencer";9.48;1;"2024-11-08";"2025-03-28";"Email";0;"";"";""
"CUST1460";"CAMP139";29;"Female";"North";"Email";0.56;0;"2024-12-10";"2025-04-14";"Facebook";0;"";"";""
"CUST1461";"CAMP167";48;"Male";"East";"Influencer";2.01;0;"2024-06-07";"2024-12-19";"Google Ads";0;"";"";""
"CUST1462";"CAMP191";29;"Female";"North";"Email";1.48;0;"2025-03-08";"2025-04-07";"YouTube";0;"";"";""
"CUST1463";"CAMP114";51;"Female";"North";"TV";7.05;1;"2024-09-22";"2025-02-08";"Email";0;"";"";""
"CUST1464";"CAMP112";39;"Female";"East";"Social Media";9.76;1;"2025-04-16";"2025-04-25";"YouTube";0;"";"";""
"CUST1465";"CAMP181";49;"Other";"East";"Social Media";7.07;1;"2025-02-13";"2025-03-08";"Instagram";0;"";"";""
"CUST1466";"CAMP185";55;"Male";"West";"TV";7.34;1;"2024-08-21";"2024-11-14";"Instagram";0;"";"";""
"CUST1467";"CAMP122";64;"Male";"West";"Influencer";0.32;1;"2025-02-21";"2025-03-10";"YouTube";0;"";"";""
"CUST1468";"CAMP178";32;"Other";"North";"Radio";1.41;0;"2025-03-09";"2025-03-30";"Instagram";0;"";"";""
"CUST1469";"CAMP144";38;"Male";"North";"TV";4.47;1;"2024-10-16";"2025-04-29";"Instagram";0;"";"";""
"CUST1470";"CAMP131";62;"Male";"East";"TV";7.87;0;"2024-09-02";"2024-11-30";"Facebook";0;"";"";""
"CUST1471";"CAMP149";46;"Other";"West";"Social Media";8.85;1;"2024-07-20";"2024-10-15";"TV";0;"";"";""
"CUST1472";"CAMP144";52;"Female";"North";"Radio";7.89;0;"2024-10-12";"2025-04-09";"Instagram";0;"";"";""
"CUST1473";"CAMP157";22;"Male";"East";"Email";3.19;0;"2024-11-20";"2024-12-12";"Facebook";0;"";"";""
"CUST1474";"CAMP143";28;"Female";"South";"Email";5.47;0;"2025-03-20";"2025-03-21";"Google Ads";0;"";"";""
"CUST1475";"CAMP176";57;"Female";"North";"Radio";9.42;0;"2024-08-20";"2024-12-20";"Email";0;"";"";""
"CUST1476";"CAMP155";28;"Male";"North";"TV";2.06;0;"2024-10-12";"2025-05-08";"TV";0;"";"";""
"CUST1477";"CAMP189";53;"Other";"East";"TV";2.97;0;"2025-03-17";"2025-05-07";"Facebook";0;"";"";""
"CUST1478";"CAMP150";54;"Other";"West";"Social Media";0.55;0;"2025-02-02";"2025-03-17";"TV";0;"";"";""
"CUST1479";"CAMP111";36;"Other";"West";"Social Media";0.97;0;"2024-09-04";"2025-02-04";"Instagram";0;"";"";""
"CUST1480";"CAMP181";36;"Male";"West";"Email";3.08;1;"2024-08-26";"2024-10-20";"TV";0;"";"";""
"CUST1481";"CAMP162";60;"Female";"North";"Influencer";3.88;1;"2024-08-17";"2024-11-07";"TV";0;"";"";""
"CUST1482";"CAMP147";29;"Female";"North";"TV";4.4;1;"2024-08-05";"2024-10-02";"Instagram";0;"";"";""
"CUST1483";"CAMP134";54;"Male";"South";"Email";0.86;1;"2024-09-26";"2024-11-09";"YouTube";0;"";"";""
"CUST1484";"CAMP169";44;"Other";"South";"Influencer";0.61;1;"2025-01-27";"2025-03-01";"YouTube";0;"";"";""
"CUST1485";"CAMP166";44;"Other";"West";"Influencer";8.82;1;"2024-10-18";"2024-11-28";"Google Ads";0;"";"";""
"CUST1486";"CAMP110";43;"Other";"North";"Influencer";5.71;0;"2024-07-24";"2025-03-04";"Facebook";0;"";"";""
"CUST1487";"CAMP196";46;"Male";"South";"Social Media";8.08;0;"2025-04-24";"2025-04-30";"Facebook";0;"";"";""
"CUST1488";"CAMP154";23;"Other";"West";"Social Media";9.97;0;"2024-11-06";"2025-01-02";"YouTube";0;"";"";""
"CUST1489";"CAMP176";34;"Female";"North";"Email";3.88;1;"2025-03-24";"2025-04-07";"Email";0;"";"";""
"CUST1490";"CAMP141";35;"Other";"West";"Email";7.87;1;"2025-03-03";"2025-03-24";"Facebook";0;"";"";""
"CUST1491";"CAMP153";27;"Male";"North";"Email";5.63;0;"2025-01-26";"2025-02-09";"YouTube";0;"";"";""
"CUST1492";"CAMP136";52;"Female";"West";"TV";3.83;1;"2024-12-17";"2025-04-03";"Email";0;"";"";""
"CUST1493";"CAMP177";48;"Male";"South";"TV";4.03;1;"2025-03-03";"2025-04-24";"Facebook";0;"";"";""
"CUST1494";"CAMP150";39;"Other";"South";"Email";7.46;1;"2024-09-03";"2024-10-03";"Google Ads";0;"";"";""
"CUST1495";"CAMP102";39;"Female";"East";"TV";8.43;0;"2025-04-01";"2025-04-24";"YouTube";0;"";"";""
"CUST1496";"CAMP129";26;"Female";"West";"TV";2.69;1;"2024-09-06";"2025-01-07";"Email";0;"";"";""
"CUST1497";"CAMP182";23;"Male";"West";"Social Media";9.13;1;"2024-12-28";"2025-03-21";"Radio";0;"";"";""
"CUST1498";"CAMP162";51;"Female";"North";"Influencer";7.91;0;"2025-03-15";"2025-04-21";"Google Ads";0;"";"";""
"CUST1499";"CAMP190";50;"Female";"South";"Influencer";8.79;0;"2024-06-27";"2024-11-01";"Instagram";0;"";"";""
"CUST1500";"CAMP124";30;"Male";"South";"Email";4.56;1;"2024-10-05";"2024-12-05";"Radio";0;"";"";""
"CUST1501";"CAMP125";35;"Female";"West";"Influencer";3.97;0;"2024-06-18";"2024-07-30";"Radio";0;"";"";""
"CUST1502";"CAMP103";33;"Female";"West";"Influencer";4.46;1;"2024-08-24";"2025-02-08";"Email";0;"";"";""
"CUST1503";"CAMP170";40;"Female";"South";"TV";7.49;0;"2024-07-28";"2024-10-05";"Google Ads";0;"";"";""
"CUST1504";"CAMP103";42;"Male";"South";"Influencer";7.8;0;"2024-08-15";"2024-12-05";"YouTube";0;"";"";""
"CUST1505";"CAMP128";59;"Male";"South";"TV";6.52;0;"2025-02-23";"2025-04-10";"YouTube";0;"";"";""
"CUST1506";"CAMP199";61;"Male";"West";"Social Media";6.47;0;"2024-08-10";"2024-11-08";"Instagram";0;"";"";""
"CUST1507";"CAMP132";56;"Female";"East";"Radio";8.95;1;"2025-01-25";"2025-02-15";"TV";0;"";"";""
"CUST1508";"CAMP132";31;"Female";"East";"Influencer";8.24;1;"2024-06-10";"2024-10-27";"Email";0;"";"";""
"CUST1509";"CAMP113";18;"Other";"East";"Influencer";6.47;1;"2025-04-14";"2025-04-19";"Google Ads";0;"";"";""
"CUST1510";"CAMP187";24;"Female";"North";"TV";9.88;1;"2024-06-30";"2025-03-19";"YouTube";0;"";"";""
"CUST1511";"CAMP135";34;"Other";"East";"Social Media";1.5;0;"2025-01-27";"2025-04-12";"Facebook";0;"";"";""
"CUST1512";"CAMP176";43;"Other";"East";"Social Media";7.21;1;"2024-06-11";"2024-10-12";"Google Ads";0;"";"";""
"CUST1513";"CAMP133";44;"Female";"West";"Email";5.83;0;"2024-12-02";"2024-12-11";"Google Ads";0;"";"";""
"CUST1514";"CAMP192";63;"Male";"West";"TV";5.07;0;"2024-07-20";"2024-08-07";"YouTube";0;"";"";""
"CUST1515";"CAMP184";53;"Male";"East";"Email";4.71;1;"2024-08-03";"2025-04-24";"Radio";0;"";"";""
"CUST1516";"CAMP171";29;"Other";"East";"Email";2.22;0;"2025-03-25";"2025-04-24";"Radio";0;"";"";""
"CUST1517";"CAMP139";44;"Female";"East";"TV";5.86;1;"2024-12-18";"2025-03-20";"YouTube";0;"";"";""
"CUST1518";"CAMP115";48;"Male";"North";"Radio";8.89;0;"2025-02-25";"2025-04-09";"YouTube";0;"";"";""
"CUST1519";"CAMP187";42;"Other";"East";"Radio";0.54;0;"2024-10-11";"2025-03-27";"Instagram";0;"";"";""
"CUST1520";"CAMP125";39;"Female";"West";"Social Media";3.16;0;"2024-07-13";"2024-11-24";"YouTube";0;"";"";""
"CUST1521";"CAMP110";49;"Female";"South";"TV";6.34;0;"2024-10-26";"2025-02-12";"TV";0;"";"";""
"CUST1522";"CAMP135";31;"Male";"South";"Radio";7.85;0;"2024-09-21";"2024-12-08";"Instagram";0;"";"";""
"CUST1523";"CAMP178";45;"Other";"West";"Radio";4.29;1;"2024-08-27";"2024-09-27";"TV";0;"";"";""
"CUST1524";"CAMP100";20;"Other";"South";"TV";9.5;1;"2025-01-25";"2025-02-08";"YouTube";0;"";"";""
"CUST1525";"CAMP167";30;"Male";"North";"Social Media";2.26;1;"2024-11-16";"2025-01-15";"Google Ads";0;"";"";""
"CUST1526";"CAMP116";24;"Female";"East";"Social Media";0.65;0;"2024-12-21";"2025-03-15";"Google Ads";0;"";"";""
"CUST1527";"CAMP137";47;"Other";"East";"Radio";8.88;0;"2024-12-25";"2025-02-17";"Google Ads";0;"";"";""
"CUST1528";"CAMP162";40;"Male";"South";"Radio";0.19;0;"2025-05-02";"2025-05-08";"Radio";0;"";"";""
"CUST1529";"CAMP116";31;"Other";"North";"Influencer";5.05;0;"2025-04-04";"2025-04-06";"Google Ads";0;"";"";""
"CUST1530";"CAMP191";59;"Male";"West";"TV";7.71;0;"2024-10-10";"2025-04-26";"Email";0;"";"";""
"CUST1531";"CAMP106";60;"Male";"North";"Email";6.9;1;"2024-06-05";"2024-12-01";"TV";0;"";"";""
"CUST1532";"CAMP148";25;"Other";"East";"Radio";7.02;0;"2024-07-02";"2024-11-08";"Radio";0;"";"";""
"CUST1533";"CAMP187";58;"Male";"East";"Radio";6.62;1;"2024-12-05";"2025-01-05";"Email";0;"";"";""
"CUST1534";"CAMP177";62;"Male";"West";"Email";5.12;0;"2024-06-12";"2024-09-09";"Google Ads";0;"";"";""
"CUST1535";"CAMP114";24;"Female";"South";"Influencer";2.0;1;"2024-12-12";"2025-01-30";"YouTube";0;"";"";""
"CUST1536";"CAMP166";30;"Female";"West";"TV";1.6;1;"2024-06-05";"2024-06-14";"Instagram";0;"";"";""
"CUST1537";"CAMP188";48;"Female";"South";"Email";0.13;0;"2024-08-25";"2025-03-13";"Facebook";0;"";"";""
"CUST1538";"CAMP173";60;"Female";"South";"Email";7.8;0;"2024-10-06";"2024-11-05";"Radio";0;"";"";""
"CUST1539";"CAMP192";24;"Female";"South";"Radio";9.89;1;"2024-05-23";"2024-08-29";"Google Ads";0;"";"";""
"CUST1540";"CAMP159";21;"Male";"South";"Email";8.52;1;"2024-11-04";"2025-03-06";"YouTube";0;"";"";""
"CUST1541";"CAMP186";38;"Female";"North";"Email";8.51;0;"2024-08-01";"2024-12-16";"Facebook";0;"";"";""
"CUST1542";"CAMP117";60;"Other";"South";"TV";3.58;1;"2024-12-05";"2025-04-22";"Email";0;"";"";""
"CUST1543";"CAMP134";64;"Male";"East";"TV";1.83;1;"2025-02-27";"2025-04-10";"TV";0;"";"";""
"CUST1544";"CAMP158";35;"Female";"West";"Radio";6.49;0;"2024-10-10";"2025-05-04";"Facebook";0;"";"";""
"CUST1545";"CAMP116";62;"Other";"North";"Social Media";1.04;1;"2024-09-25";"2024-11-21";"YouTube";0;"";"";""
"CUST1546";"CAMP172";61;"Female";"South";"Influencer";3.8;1;"2024-07-04";"2025-03-30";"Email";0;"";"";""
"CUST1547";"CAMP103";61;"Other";"South";"Radio";9.2;0;"2024-06-22";"2024-07-02";"TV";0;"";"";""
"CUST1548";"CAMP156";20;"Male";"East";"TV";0.12;0;"2024-11-30";"2025-03-18";"Radio";0;"";"";""
"CUST1549";"CAMP143";51;"Other";"North";"Radio";6.62;0;"2024-11-01";"2024-12-11";"TV";0;"";"";""
"CUST1550";"CAMP144";60;"Other";"West";"Social Media";8.39;0;"2024-07-10";"2024-08-02";"Facebook";0;"";"";""
"CUST1551";"CAMP182";28;"Other";"West";"Radio";8.69;0;"2024-06-18";"2024-09-26";"YouTube";0;"";"";""
"CUST1552";"CAMP162";38;"Male";"East";"TV";0.5;0;"2025-02-11";"2025-04-09";"Email";0;"";"";""
"CUST1553";"CAMP182";42;"Female";"South";"Email";4.59;1;"2024-06-12";"2025-03-18";"Facebook";0;"";"";""
"CUST1554";"CAMP163";46;"Female";"North";"Radio";7.45;0;"2024-10-06";"2025-01-03";"Facebook";0;"";"";""
"CUST1555";"CAMP151";44;"Male";"North";"Email";7.92;1;"2024-06-04";"2025-02-09";"Email";0;"";"";""
"CUST1556";"CAMP171";31;"Other";"West";"TV";3.63;0;"2024-06-14";"2024-09-29";"YouTube";0;"";"";""
"CUST1557";"CAMP128";47;"Female";"West";"TV";7.16;0;"2025-04-26";"2025-05-01";"Facebook";0;"";"";""
"CUST1558";"CAMP197";60;"Male";"North";"TV";3.55;1;"2024-10-28";"2025-03-10";"Email";0;"";"";""
"CUST1559";"CAMP166";41;"Other";"North";"Email";8.97;1;"2024-10-29";"2025-04-10";"Instagram";0;"";"";""
"CUST1560";"CAMP191";65;"Other";"West";"Email";2.54;0;"2025-03-11";"2025-04-26";"Instagram";0;"";"";""
"CUST1561";"CAMP115";43;"Male";"West";"Social Media";7.17;0;"2025-04-16";"2025-05-05";"YouTube";0;"";"";""
"CUST1562";"CAMP153";20;"Other";"North";"Radio";4.57;0;"2025-04-15";"2025-04-27";"TV";0;"";"";""
"CUST1563";"CAMP100";51;"Other";"North";"Influencer";9.35;1;"2024-12-27";"2025-01-19";"Email";0;"";"";""
"CUST1564";"CAMP199";29;"Other";"South";"Social Media";1.04;1;"2024-09-10";"2024-12-30";"Email";0;"";"";""
"CUST1565";"CAMP149";44;"Other";"South";"TV";3.98;1;"2024-10-07";"2024-12-05";"Google Ads";0;"";"";""
"CUST1566";"CAMP157";26;"Male";"West";"Influencer";7.0;1;"2025-04-20";"2025-04-22";"YouTube";0;"";"";""
"CUST1567";"CAMP189";53;"Female";"South";"Social Media";2.1;1;"2025-03-29";"2025-04-19";"Radio";0;"";"";""
"CUST1568";"CAMP144";61;"Male";"South";"Influencer";5.42;1;"2025-04-04";"2025-04-23";"Radio";0;"";"";""
"CUST1569";"CAMP114";40;"Other";"West";"Influencer";5.71;1;"2025-05-08";"2025-05-09";"Radio";0;"";"";""
"CUST1570";"CAMP195";52;"Female";"West";"Email";5.23;0;"2024-06-02";"2025-03-20";"TV";0;"";"";""
"CUST1571";"CAMP118";21;"Other";"North";"Social Media";2.67;0;"2025-04-17";"2025-04-24";"Google Ads";0;"";"";""
"CUST1572";"CAMP187";34;"Male";"North";"TV";2.04;0;"2025-05-06";"2025-05-06";"Google Ads";0;"";"";""
"CUST1573";"CAMP157";24;"Other";"South";"Influencer";3.89;1;"2024-08-07";"2025-02-28";"Radio";0;"";"";""
"CUST1574";"CAMP185";21;"Female";"West";"Radio";9.57;1;"2024-10-04";"2025-01-26";"Email";0;"";"";""
"CUST1575";"CAMP106";18;"Other";"East";"Social Media";6.21;1;"2024-12-02";"2025-03-31";"YouTube";0;"";"";""
"CUST1576";"CAMP128";58;"Other";"East";"Influencer";5.47;0;"2024-08-07";"2025-04-05";"YouTube";0;"";"";""
"CUST1577";"CAMP192";30;"Female";"West";"Social Media";9.83;0;"2024-12-17";"2025-03-18";"Instagram";0;"";"";""
"CUST1578";"CAMP122";65;"Other";"North";"Radio";0.41;1;"2024-12-09";"2025-02-28";"Email";0;"";"";""
"CUST1579";"CAMP133";26;"Male";"East";"Email";3.31;0;"2025-02-04";"2025-03-20";"Facebook";0;"";"";""
"CUST1580";"CAMP119";38;"Other";"North";"Influencer";8.43;1;"2025-01-05";"2025-03-16";"TV";0;"";"";""
"CUST1581";"CAMP173";53;"Female";"North";"TV";5.25;0;"2024-12-23";"2025-04-30";"Email";0;"";"";""
"CUST1582";"CAMP108";50;"Male";"West";"Influencer";5.37;0;"2024-11-27";"2025-05-04";"Google Ads";0;"";"";""
"CUST1583";"CAMP128";31;"Other";"East";"TV";3.61;0;"2024-11-23";"2025-04-17";"YouTube";0;"";"";""
"CUST1584";"CAMP179";51;"Female";"North";"Email";6.69;1;"2024-12-16";"2025-04-01";"Instagram";0;"";"";""
"CUST1585";"CAMP182";57;"Other";"South";"Email";6.83;1;"2024-11-16";"2025-01-27";"TV";0;"";"";""
"CUST1586";"CAMP114";42;"Female";"East";"Email";9.11;1;"2025-03-10";"2025-04-04";"Email";0;"";"";""
"CUST1587";"CAMP165";46;"Female";"North";"TV";8.98;0;"2024-11-23";"2025-02-04";"Google Ads";0;"";"";""
"CUST1588";"CAMP165";23;"Male";"South";"Influencer";5.33;0;"2025-03-03";"2025-03-30";"Instagram";0;"";"";""
"CUST1589";"CAMP185";58;"Male";"West";"Email";2.06;1;"2024-12-03";"2025-04-18";"Radio";0;"";"";""
"CUST1590";"CAMP109";65;"Other";"South";"Email";4.59;1;"2025-02-01";"2025-05-04";"Facebook";0;"";"";""
"CUST1591";"CAMP111";22;"Male";"South";"TV";5.58;0;"2024-08-18";"2025-03-25";"Google Ads";0;"";"";""
"CUST1592";"CAMP152";42;"Female";"West";"Radio";3.16;1;"2025-04-24";"2025-04-29";"Radio";0;"";"";""
"CUST1593";"CAMP115";52;"Male";"North";"Influencer";0.46;0;"2025-03-13";"2025-04-14";"Google Ads";0;"";"";""
"CUST1594";"CAMP164";24;"Female";"East";"Influencer";0.87;1;"2024-10-08";"2025-02-14";"TV";0;"";"";""
"CUST1595";"CAMP150";60;"Male";"West";"Social Media";5.33;0;"2025-03-25";"2025-05-10";"Radio";0;"";"";""
"CUST1596";"CAMP150";52;"Female";"South";"TV";6.77;1;"2025-01-04";"2025-04-15";"Facebook";0;"";"";""
"CUST1597";"CAMP170";53;"Male";"North";"Email";0.05;1;"2025-03-18";"2025-04-02";"Email";0;"";"";""
"CUST1598";"CAMP170";23;"Female";"South";"TV";2.12;0;"2025-04-05";"2025-05-05";"Instagram";0;"";"";""
"CUST1599";"CAMP123";32;"Other";"East";"Social Media";1.15;0;"2024-10-27";"2025-03-15";"YouTube";0;"";"";""
"CUST1600";"CAMP196";53;"Female";"North";"TV";6.72;1;"2024-10-17";"2024-12-23";"Facebook";0;"";"";""
"CUST1601";"CAMP125";64;"Other";"West";"TV";3.57;0;"2025-01-12";"2025-03-03";"Facebook";0;"";"";""
"CUST1602";"CAMP136";57;"Male";"South";"TV";4.86;1;"2024-10-25";"2025-01-13";"Email";0;"";"";""
"CUST1603";"CAMP184";37;"Other";"South";"Influencer";5.67;1;"2024-05-13";"2025-03-05";"TV";0;"";"";""
"CUST1604";"CAMP121";18;"Female";"South";"Social Media";7.12;1;"2024-09-07";"2025-01-04";"Google Ads";0;"";"";""
"CUST1605";"CAMP146";26;"Other";"East";"Radio";4.63;1;"2025-01-04";"2025-04-09";"YouTube";0;"";"";""
"CUST1606";"CAMP139";49;"Other";"North";"Social Media";6.46;0;"2024-11-02";"2025-05-03";"YouTube";0;"";"";""
"CUST1607";"CAMP135";26;"Other";"South";"TV";7.34;0;"2024-05-17";"2025-04-14";"Radio";0;"";"";""
"CUST1608";"CAMP109";19;"Other";"North";"Influencer";5.79;0;"2024-07-12";"2025-01-29";"Facebook";0;"";"";""
"CUST1609";"CAMP170";34;"Other";"West";"Social Media";3.66;0;"2025-02-09";"2025-04-17";"YouTube";0;"";"";""
"CUST1610";"CAMP175";64;"Female";"South";"Radio";5.01;0;"2024-12-14";"2024-12-25";"TV";0;"";"";""
"CUST1611";"CAMP146";50;"Male";"South";"Influencer";6.84;0;"2025-03-29";"2025-04-24";"TV";0;"";"";""
"CUST1612";"CAMP120";29;"Other";"South";"Radio";9.39;0;"2024-12-20";"2025-02-07";"Instagram";0;"";"";""
"CUST1613";"CAMP197";49;"Male";"North";"TV";3.69;0;"2024-11-03";"2024-12-20";"Radio";0;"";"";""
"CUST1614";"CAMP126";51;"Female";"West";"Radio";9.18;0;"2024-06-27";"2024-11-16";"Facebook";0;"";"";""
"CUST1615";"CAMP183";38;"Male";"East";"TV";5.79;0;"2025-02-18";"2025-03-10";"TV";0;"";"";""
"CUST1616";"CAMP183";42;"Female";"North";"Influencer";2.52;0;"2025-03-05";"2025-05-07";"Email";0;"";"";""
"CUST1617";"CAMP151";40;"Female";"West";"Radio";8.87;0;"2025-02-14";"2025-03-18";"Email";0;"";"";""
"CUST1618";"CAMP117";46;"Male";"South";"Email";5.15;1;"2024-09-16";"2024-10-11";"Instagram";0;"";"";""
"CUST1619";"CAMP119";29;"Male";"East";"Influencer";7.17;0;"2025-03-30";"2025-04-19";"Radio";0;"";"";""
"CUST1620";"CAMP129";44;"Female";"North";"Radio";6.75;1;"2024-06-21";"2025-03-14";"Instagram";0;"";"";""
"CUST1621";"CAMP175";28;"Other";"West";"Email";2.44;0;"2024-05-16";"2025-02-02";"Email";0;"";"";""
"CUST1622";"CAMP175";28;"Male";"North";"Influencer";1.47;0;"2025-04-17";"2025-04-18";"Google Ads";0;"";"";""
"CUST1623";"CAMP123";51;"Female";"North";"TV";9.47;0;"2025-01-28";"2025-04-02";"TV";0;"";"";""
"CUST1624";"CAMP177";48;"Female";"South";"Social Media";8.3;0;"2025-03-20";"2025-04-09";"YouTube";0;"";"";""
"CUST1625";"CAMP174";29;"Other";"East";"Social Media";7.24;1;"2024-12-15";"2025-04-29";"TV";0;"";"";""
"CUST1626";"CAMP176";55;"Male";"South";"Radio";3.85;0;"2025-01-05";"2025-03-10";"Facebook";0;"";"";""
"CUST1627";"CAMP125";51;"Other";"West";"Social Media";6.06;0;"2024-12-03";"2025-03-09";"TV";0;"";"";""
"CUST1628";"CAMP178";56;"Male";"North";"Email";4.82;0;"2024-09-04";"2024-10-16";"Email";0;"";"";""
"CUST1629";"CAMP169";18;"Other";"West";"Influencer";4.21;0;"2024-09-08";"2024-09-11";"Radio";0;"";"";""
"CUST1630";"CAMP167";45;"Male";"West";"Radio";3.51;0;"2024-09-14";"2025-01-13";"TV";0;"";"";""
"CUST1631";"CAMP117";34;"Female";"South";"Email";2.83;1;"2025-05-11";"2025-05-11";"Google Ads";0;"";"";""
"CUST1632";"CAMP124";18;"Other";"North";"Influencer";5.23;0;"2024-05-20";"2024-06-12";"TV";0;"";"";""
"CUST1633";"CAMP183";31;"Other";"East";"Radio";3.62;0;"2024-05-19";"2025-02-19";"TV";0;"";"";""
"CUST1634";"CAMP183";55;"Female";"East";"Influencer";4.24;1;"2024-12-21";"2025-03-19";"Email";0;"";"";""
"CUST1635";"CAMP135";61;"Female";"South";"Radio";5.52;1;"2025-05-07";"2025-05-09";"Instagram";0;"";"";""
"CUST1636";"CAMP147";53;"Other";"West";"TV";9.89;1;"2024-06-24";"2024-08-10";"YouTube";0;"";"";""
"CUST1637";"CAMP190";43;"Other";"South";"Email";7.48;1;"2025-03-13";"2025-04-22";"YouTube";0;"";"";""
"CUST1638";"CAMP189";28;"Male";"South";"Influencer";4.01;1;"2024-12-20";"2025-01-05";"YouTube";0;"";"";""
"CUST1639";"CAMP170";57;"Other";"North";"Social Media";3.89;0;"2024-12-17";"2025-04-20";"YouTube";0;"";"";""
"CUST1640";"CAMP111";27;"Female";"West";"Email";0.64;0;"2024-12-24";"2025-02-19";"Google Ads";0;"";"";""
"CUST1641";"CAMP110";56;"Male";"West";"Radio";6.14;1;"2024-09-25";"2025-01-14";"Radio";0;"";"";""
"CUST1642";"CAMP176";21;"Male";"West";"Radio";0.11;1;"2025-01-12";"2025-03-14";"Instagram";0;"";"";""
"CUST1643";"CAMP104";56;"Other";"South";"Influencer";1.69;0;"2025-03-01";"2025-03-31";"Google Ads";0;"";"";""
"CUST1644";"CAMP130";59;"Male";"South";"Email";9.97;1;"2024-11-17";"2025-04-13";"Google Ads";0;"";"";""
"CUST1645";"CAMP185";43;"Female";"South";"Influencer";0.15;0;"2024-11-05";"2024-11-26";"Facebook";0;"";"";""
"CUST1646";"CAMP170";36;"Other";"East";"TV";9.63;1;"2025-03-11";"2025-03-13";"Instagram";0;"";"";""
"CUST1647";"CAMP177";30;"Female";"West";"Influencer";0.05;0;"2025-05-01";"2025-05-01";"TV";0;"";"";""
"CUST1648";"CAMP164";24;"Other";"North";"Influencer";2.94;0;"2025-04-06";"2025-04-15";"YouTube";0;"";"";""
"CUST1649";"CAMP165";34;"Other";"East";"Radio";9.66;1;"2024-05-30";"2024-11-29";"YouTube";0;"";"";""
"CUST1650";"CAMP131";39;"Female";"West";"Influencer";8.62;1;"2025-05-12";"2025-05-12";"Facebook";0;"";"";""
"CUST1651";"CAMP133";22;"Female";"South";"Social Media";8.0;1;"2025-03-30";"2025-04-27";"Google Ads";0;"";"";""
"CUST1652";"CAMP166";52;"Male";"East";"Social Media";2.87;1;"2025-04-21";"2025-04-22";"Radio";0;"";"";""
"CUST1653";"CAMP195";39;"Male";"South";"Radio";3.14;0;"2024-11-08";"2025-03-25";"Email";0;"";"";""
"CUST1654";"CAMP134";29;"Other";"South";"Radio";7.37;0;"2025-02-26";"2025-03-09";"Radio";0;"";"";""
